RatePer10K,Shape__Length,OBJECTID,Deaths,TotalPop,ZIPCode,Note,Shape__Area,Place,Cases
30.2582033351264,355282.663136038,"1","3","14872","27006",,1744189234.37061,Advance,"45"
60.8614232209738,195922.003442792,"2","0","2136","27007",,592499585.594238,Ararat,"13"
17.0241743275451,191244.647442635,"3","0","2937","27009",,618093097.011353,Belews Creek,"5"
68.379227499538,316910.589814884,"4","0","5411","27011",,1489580093.86462,Boonville,"37"
60.4406990398563,255774.303165276,"5","0","28954","27012",,1176567385.86804,Clemmons,"175"
47.7290223248653,379169.285246239,"6","2","6495","27013",,2066336247.98627,Cleveland,"31"
20.8986415882968,22299.1178929161,"7","0","957","27014",,21479098.032959,Cooleemee,"2"
23.7812128418549,211061.413302457,"8","0","1682","27016",,1068209590.0686,Danbury,"4"
129.487314454153,566348.974052304,"9","0","9499","27017",,2962951682.04883,Dobson,"123"
86.3641892713782,255811.974556888,"10","1","8221","27018",,2331567909.96985,East Bend,"71"
47.2366556447803,270248.259734795,"11","0","4234","27019",,977414017.819214,Germanton,"20"
106.4875491481,316969.486887135,"12","2","6104","27020",,2114111622.36755,Hamptonville,"65"
37.8219033316647,210392.900707099,"13","1","17979","27021",,1469376476.14172,King,"68"
19.8412698412698,200803.000966771,"14","0","1512","27022",,918745327.278442,Lawsonville,"3"
57.9256360078278,183078.980128527,"15","1","12775","27023",,807172159.002075,Lewisville,"74"
37.2717107715244,278411.484773322,"16","0","2683","27024",,1265827411.39758,Lowgap,"10"
22.488081316902,468723.596670606,"17","0","11117","27025",,2714649364.33142,Madison,"25"
22.4047796863331,172371.363079245,"18","0","4017","27027",,548179131.574585,Mayodan,"9"
67.4061129141553,567238.136149725,"19","0","28039","27028",,5475621774.30664,Mocksville,"189"
69.6049520469701,624989.724929863,"20","2","37641","27030",,4824085732.75671,Mount Airy,"262"
29.6577946768061,205025.773716105,"21","0","13150","27040",,763349953.536133,Pfafftown,"39"
29.925187032419,324677.141569035,"22","0","8020","27041",,1629462738.40637,Pilot Mountain,"24"
69.4444444444444,113971.243586081,"23","0","720","27042",,290758639.069458,Pine Hall,"5"
43.4647624961192,395674.180712496,"24","0","6442","27043",,1935795027.06067,Pinnacle,"28"
77.2200772200772,154538.589918543,"25","1","9583","27045",,666085549.25769,Rural Hall,"74"
10.2406554019457,217125.573744555,"26","0","1953","27046",,1237681699.0647,Sandy Ridge,"2"
31.2744331508991,144984.839113672,"27","0","1279","27047",,576295820.815674,Siloam,"4"
24.7135475174118,325454.766660313,"28","0","8902","27048",,2355000804.03674,Stoneville,"22"
29.382957884427,219088.1792708,"29","0","4084","27050",,703876500.567505,Tobaccoville,"12"
51.8885000603355,151066.808563308,"30","0","8287","27051",,524680317.775635,Walkertown,"43"
41.745353344598,403203.611044297,"31","0","10061","27052",,2710320219.82117,Walnut Cove,"42"
15.8428390367554,413464.446930882,"32","0","3156","27053",,2152815477.55933,Westfield,"5"
72.8527607361963,201172.963339102,"33","0","2608","27054",,778193820.583862,Woodleaf,"19"
114.317195785414,403366.49229781,"34","2","14521","27055",,3115987965.39453,Yadkinville,"166"
57.5634225566383,162957.922513793,"35","0","24321","27101",,356085731.400146,Winston Salem,"140"
82.337611932023,146399.561156354,"36","8","36071","27103",,527249856.672729,Winston Salem,"297"
85.4235442262533,130394.134288752,"37","4","29383","27104",,337669863.683838,Winston Salem,"251"
157.517543423083,208375.813794777,"38","4","40186","27105",,950547784.577881,Winston Salem,"633"
83.8880454669314,203893.681115083,"39","3","51378","27106",,787324720.967285,Winston Salem,"431"
135.985657613671,319111.813640457,"40","7","52432","27107",,1859279716.41162,Winston Salem,"713"
117.891456764477,213438.375685158,"41","5","38510","27127",,820319160.873047,Winston Salem,"454"
,4216.57245655308,"42",,"5","27157",Population <500 and Cases <5,827769.094482422,Winston Salem,
192.448345218504,188062.356665824,"43","15","21876","27203",,589408161.410522,Asheboro,"421"
101.015948363194,588011.232518038,"44","2","34549","27205",,6255653514.79199,Asheboro,"349"
112.97950604309,473699.237818467,"45","1","3806","27207",,2300194678.82397,Bear Creek,"43"
82.7912477823773,215638.108979383,"46","0","1691","27208",,1029479783.1405,Bennett,"14"
264.996386412913,259108.004034657,"47","5","4151","27209",,1198089302.20734,Biscoe,"110"
293.75,277007.39975067,"48","0","1600","27212",,1328181375.12305,Blanch,"47"
43.4153400868307,324969.092830869,"49","1","11747","27214",,1414533235.94788,Browns Summit,"51"
61.4808874632451,298200.358945539,"50","3","44892","27215",,1827823774.30115,Burlington,"276"
156.477717266242,513818.51476852,"51","33","39111","27217",,3473433663.33496,Burlington,"612"
196.811160936721,367384.611313313,"52","0","4014","27229",,2747739848.89313,Candor,"79"
24.4140625,209108.769362036,"53","0","2048","27231",,987771348.581177,Cedar Grove,"5"
24.6778173841514,187154.002103638,"54","0","3647","27233",,703252829.253662,Climax,"9"
34.9726775956284,148521.339190303,"55","0","4575","27235",,380654027.583252,Colfax,"16"
37.3870599231488,429373.198159064,"56","0","9629","27239",,4319759872.9696,Denton,"36"
41.2293853073463,321391.030328654,"57","0","2668","27242",,1480408484.01825,Eagle Springs,"11"
70.7395498392283,311755.144165646,"58","1","4665","27243",,1142332751.10315,Efland,"33"
22.1415831231933,399696.340130384,"59","0","16259","27244",,1541989025.453,Elon,"36"
64.1158221302999,215710.992817749,"60","1","4835","27248",,942909114.352783,Franklinville,"31"
41.9318607263197,397477.611919868,"61","0","13355","27249",,1679803774.77087,Gibsonville,"56"
39.7526501766784,220926.147155476,"62","1","2264","27252",,1142470673.17163,Goldston,"9"
68.0142384947877,521476.969804177,"63","1","31464","27253",,2351372927.78931,Graham,"214"
55.5555555555556,312686.877842211,"64","0","7740","27258",,473631125.268677,Haw River,"43"
105.463885429639,133229.878739789,"65","8","25696","27260",,348441568.963501,High Point,"271"
75.1090292359877,171087.864383377,"66","4","24764","27262",,368730084.700928,High Point,"186"
57.7956989247312,249658.228757679,"67","1","22320","27263",,1121512604.52234,High Point,"129"
52.3602062432551,307481.490778656,"68","19","50038","27265",,1172957282.41284,High Point,"262"
5.89970501474926,8251.66869064816,"69","0","1695","27268",,2495618.64758301,High Point,"1"
57.3930318972812,502574.675043234,"70","0","27181","27278",,2885765742.02771,Hillsborough,"156"
64.6900269541779,479969.724586594,"71","0","3710","27281",,2095606802.2608,Jackson Springs,"24"
32.5360004820148,168803.970950205,"72","2","16597","27282",,404066994.873657,Jamestown,"54"
40.2414486921529,161239.518798817,"73","0","2982","27283",,711286368.914917,Julian,"12"
49.8211775591182,420748.080109325,"74","4","56201","27284",,2233069317.10205,Kernersville,"280"
37.311850752597,304615.616752016,"75","0","23585","27288",,1951079100.05676,Eden,"88"
6.50195058517555,314720.365319101,"76","0","1538","27291",,1492904663.44434,Leasburg,"1"
85.1320390690944,407599.915340798,"77","5","41465","27292",,4270233445.18579,Lexington,"353"
70.1691714934551,466742.919509858,"78","10","39191","27295",,3631502180.53174,Lexington,"275"
68.9655172413793,431527.987760386,"79","0","10440","27298",,2639148530.03284,Liberty,"72"
59.0026646364675,203597.604040365,"80","0","5254","27299",,822543412.257813,Linwood,"31"
45.9127657450843,287107.537324028,"81","2","10019","27301",,900133716.655151,Mc Leansville,"46"
62.8444059191381,644303.59427532,"82","0","32302","27302",,3198656461.27478,Mebane,"203"
132.492113564669,263836.485514183,"83","1","1585","27305",,687167820.539429,Milton,"21"
72.3296888141295,426306.558627535,"84","2","5945","27306",,5305900334.83325,Mount Gilead,"43"
30.3667367437515,140986.043049622,"85","1","8562","27310",,526240082.103149,Oak Ridge,"26"
15.527950310559,293760.993606137,"86","0","3220","27311",,1338371966.32642,Pelham,"5"
57.1943256023418,617961.777569282,"87","18","22205","27312",,5005768374.64233,Pittsboro,"127"
118.002195389682,181619.740165306,"88","16","7288","27313",,760352714.59021,Pleasant Garden,"86"
35.1493848857645,162162.976448062,"89","0","1138","27314",,773578280.842896,Prospect Hill,"4"
14.018691588785,179457.95829655,"90","0","2140","27315",,697810511.310425,Providence,"3"
180.268306316378,278228.393914438,"91","10","7156","27316",,1975410509.03577,Ramseur,"129"
69.4638955800796,339539.515262609,"92","3","17851","27317",,1700826686.43616,Randleman,"124"
29.0533244202191,658218.836963247,"93","2","38894","27320",,6966725984.64832,Reidsville,"113"
114.643043251694,409075.895347679,"94","0","7676","27325",,2401051783.47894,Robbins,"88"
48.7540628385699,359587.547530237,"95","1","3692","27326",,1884156536.74561,Ruffin,"18"
148.751549495307,528161.840140257,"96","7","39529","27330",,6011213414.18433,Sanford,"588"
103.728874184029,417113.164836099,"97","3","33549","27332",,2996782209.29614,Sanford,"348"
,3852.87240074502,"98",,"34","27340",Population <500 and Cases <5,694758.987792969,Saxapahaw,
54.9828178694158,311632.157547413,"99","0","5820","27341",,2678433259.4787,Seagrove,"32"
21.7391304347826,348769.311430722,"100","0","1840","27343",,1390260353.39624,Semora,"4"
357.17988595127,607903.308882544,"101","20","19290","27344",,4591228058.44531,Siler City,"689"
25.6410256410256,381750.490582419,"102","0","5850","27349",,1831279532.651,Snow Camp,"15"
25.3063399041023,204602.636460839,"103","0","7508","27350",,1066449848.573,Sophia,"19"
106.382978723404,245160.332752788,"104","0","3196","27355",,1016358702.6969,Staley,"34"
105.323085681754,348288.37985576,"105","1","3513","27356",,1815293543.21783,Star,"37"
51.6516516516516,223115.118835702,"106","1","8325","27357",,1273124268.28796,Stokesdale,"43"
57.0175438596491,323017.176053331,"107","1","15960","27358",,1557557662.14905,Summerfield,"91"
66.6239059816681,372395.85217249,"108","0","48331","27360",,2458732404.91687,Thomasville,"322"
47.8730679797565,344702.900725307,"109","0","14622","27370",,1663817222.16028,Trinity,"70"
111.853947030085,473833.643450898,"110","1","7778","27371",,4076136455.00793,Troy,"87"
69.8097936058276,320932.333330313,"111","1","9884","27376",,1781050002.06519,West End,"69"
55.2255913306241,183024.518653502,"112","0","9597","27377",,736936774.92627,Whitsett,"53"
41.2745583622255,422550.665080929,"113","0","6057","27379",,2663338769.75159,Yanceyville,"25"
63.7950645368676,100334.769337553,"114","3","20221","27401",,171748092.127686,Greensboro,"129"
34.3077356894445,87465.2545388649,"115","5","21278","27403",,159396286.028687,Greensboro,"73"
101.123595505618,284328.526421691,"116","9","52510","27405",,886695637.391357,Greensboro,"531"
59.9127643815324,327705.317343953,"117","32","60755","27406",,1894160074.00403,Greensboro,"364"
76.449224471778,227731.576408348,"118","8","49837","27407",,840498790.451172,Greensboro,"381"
40.2160174652419,80148.1616765212,"119","0","17406","27408",,221403500.549561,Greensboro,"70"
47.3458474906701,239783.02449594,"120","2","17953","27409",,603872824.646484,Greensboro,"85"
31.9477601460469,272309.563854046,"121","3","56968","27410",,859363574.914917,Greensboro,"182"
0,5860.23208289576,"122","0","847","27411",,713742.998291016,Greensboro,"0"
0,13054.7888333439,"123","0","1886","27412",,4771290.83532715,Greensboro,"0"
35.2775970133918,198282.860420201,"124","3","29197","27455",,816075696.678345,Greensboro,"103"
,7774.18760349114,"125",,"13","27498",Population <500 and Cases <5,3369264.12316895,Greensboro,
60.9241728371919,329143.189780915,"126","1","21338","27501",,1683348454.90833,Angier,"130"
40.0027430452374,242725.298081049,"127","2","43747","27502",,840126405.51062,Apex,"175"
30.4624757684852,246183.053747647,"128","0","7222","27503",,1054708975.44934,Bahama,"22"
89.4607843137255,486262.181304732,"129","1","16320","27504",,2584462015.08862,Benson,"146"
110.837438423645,320128.840505679,"130","2","7308","27505",,1509842573.20557,Broadway,"81"
48.7092060399415,266873.357504053,"131","0","2053","27507",,1354883649.98218,Bullock,"10"
21.3675213675214,114289.902416244,"132","0","2340","27508",,312599782.273071,Bunn,"5"
693.583273251622,156294.942704551,"133","26","6935","27509",,507253453.414795,Butner,"481"
75.6377638726535,57867.6032694508,"134","2","14543","27510",,88705554.5671387,Carrboro,"110"
54.6399929496783,98702.6527265331,"135","2","34041","27511",,333520579.048462,Cary,"186"
32.038854763994,162336.294574525,"136","1","49003","27513",,474399121.186279,Cary,"157"
49.3195725637044,190879.985276748,"137","16","32847","27514",,579057212.663452,Chapel Hill,"162"
38.533898497178,438904.079251583,"138","3","44117","27516",,2564236091.9281,Chapel Hill,"170"
45.7840518885921,299162.993678501,"139","0","28831","27517",,1520140847.99951,Chapel Hill,"132"
27.6740610586427,130741.025823352,"140","0","22765","27518",,262665807.612671,Cary,"63"
27.5183455637091,166930.324843009,"141","2","59960","27519",,609072010.422363,Cary,"165"
97.3656672278084,374945.851452289,"142","23","43958","27520",,1962402119.35425,Clayton,"428"
48.95789620926,174373.299688566,"143","0","7149","27521",,721041350.168091,Coats,"35"
95.9566363902725,361578.814896966,"144","0","13652","27522",,2172960809.67273,Creedmoor,"131"
34.4234079173838,294058.887697931,"145","0","12782","27523",,1210964088.06177,Apex,"44"
118.977239136861,530912.577014992,"146","0","13532","27524",,3831785222.9375,Four Oaks,"161"
50.2124372344535,421324.476104612,"147","0","15534","27525",,2660281050.9928,Franklinton,"78"
31.8359338849094,460586.982042285,"148","2","54027","27526",,2787678657.25134,Fuquay Varina,"172"
50.9360322815373,213730.175971786,"149","0","30234","27527",,1261348608.45837,Clayton,"154"
79.8455082259442,336033.618547781,"150","5","53854","27529",,1666161335.17407,Garner,"430"
79.826917338108,465673.796837526,"151","7","40212","27530",,2920081393.96802,Goldsboro,"321"
30.03003003003,71472.4653387502,"152","0","666","27531",,123956304.007813,Goldsboro,"2"
90.1976806310695,394454.137280507,"153","2","31819","27534",,1995982542.31616,Goldsboro,"287"
179.840816574519,148817.062353839,"154","30","16459","27536",,359552678.037964,Henderson,"296"
89.6489080210102,795404.906342346,"155","8","25321","27537",,5545289733.50195,Henderson,"227"
36.511461587684,335082.894750929,"156","1","26567","27539",,805959451.628174,Apex,"97"
27.8950735764555,339054.617126205,"157","1","39075","27540",,1299006108.57275,Holly Springs,"109"
14.8367952522255,328579.598479954,"158","0","4044","27541",,1979862536.66309,Hurdle Mills,"6"
62.7302598825052,366253.348192187,"159","3","10043","27542",,2499059670.1123,Kenly,"63"
39.6178047075274,322022.503716068,"160","0","4291","27544",,1645813165.28467,Kittrell,"17"
111.781580769611,219250.012614228,"161","16","30327","27545",,885541868.759766,Knightdale,"339"
66.4111249777144,510775.88711738,"162","21","22436","27546",,3433026188.83105,Lillington,"149"
89.9936568347605,817297.028533166,"163","21","25224","27549",,6636124442.18066,Louisburg,"227"
54.421768707483,402849.299843212,"164","1","2205","27551",,2443966870.98499,Macon,"12"
64.0394088669951,217969.561788749,"165","0","2030","27553",,1245206626.07959,Manson,"13"
167.785234899329,63490.7222823736,"166","0","298","27556",,67850312.0914307,Middleburg,"5"
72.7154330366833,338861.342265204,"167","0","9214","27557",,2046463550.40088,Middlesex,"67"
38.2741823242867,366837.077035256,"168","0","2874","27559",,1458825370.29968,Moncure,"11"
36.2114511293817,268297.11970144,"169","1","33691","27560",,794384947.373291,Morrisville,"122"
50.1612325331422,349507.762295745,"170","0","2791","27562",,1862081556.93738,New Hill,"14"
118.599397590361,412640.540954252,"171","1","5312","27563",,1943381370.69177,Norlina,"63"
86.7329316498446,826827.222809144,"172","2","26057","27565",,9219811779.9552,Oxford,"226"
91.273374888691,313917.550563748,"173","0","8984","27569",,2107084820.73511,Princeton,"82"
28.436018957346,94251.9264704589,"174","0","7385","27571",,149121249.193359,Rolesville,"21"
36.9054127938764,397658.617230022,"175","0","7316","27572",,3003228111.9873,Rougemont,"27"
47.5737392959087,219611.309648669,"176","1","11561","27573",,501787874.430542,Roxboro,"55"
26.9170168067227,691755.452465683,"177","0","15232","27574",,5527133817.3114,Roxboro,"41"
